Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
3,12-11-19 8:03,12-11-19 10:27,38.250183,-88.229988,38.250183,-88.229988,0,Left lane blocked due to accident on I-64 Eastbound near Exit 117 CR-20 2550.,nan,I-64 E,R,Burnt Prairie,White,IL,62820,US,US/Central,KFWC,12-11-19 7:55,13,5,68,30.09,10,NW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,12-10-17 16:16,12-10-17 17:15,26.619629,-81.749138,26.619629,-81.749138,0,Accident on Westgate Blvd at 8th St.,5559,8th St W,R,Lehigh Acres,Lee,FL,33971,US,US/Eastern,KRSW,12-10-17 15:53,82,nan,82,29.86,4,East,15,0.06,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,14-06-18 18:40,14-06-18 19:25,34.014809,-118.413849,34.014809,-118.413849,0,Accident on CA-187 Venice Blvd at Huron Ave.,3801,Huron Ave,R,Culver City,Los Angeles,CA,90232-3801,US,US/Pacific,KSMO,14-06-18 18:51,64,nan,84,29.77,10,West,13.8,nan,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
4,04-07-17 17:46,04-07-17 23:46,44.75728,-122.33596,44.75728,-122.33596,0,Closed at Niagra Heights Rd - Road closed due to accident.,35600,Niagara Heights Rd,R,Gates,Marion,OR,97346-9520,US,US/Pacific,KSLE,04-07-17 17:56,86,nan,26,29.91,10,NNE,8.1,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,16-02-18 19:17,16-02-18 20:02,41.789368,-87.919456,41.789368,-87.919456,0,Accident on County Hwy-35 55th St at Oak St.,5500,S Oak St,R,Hinsdale,DuPage,IL,60521-5017,US,US/Central,KMDW,16-02-18 18:53,28,19.3,53,30.33,10,West,9.2,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3,03-11-20 7:07,03-11-20 8:07,33.67907,-87.083717,33.67907,-87.083717,0,Lane blocked due to accident on I-22 Eastbound at Exit 78 CR-81 Sharon Blvd.,nan,AL-4 E,R,Quinton,Walker,AL,35130,US,US/Central,KJFX,03-11-20 7:15,36,36,100,29.86,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,04-09-17 10:59,04-09-17 11:29,37.606243,-77.522011,37.606243,-77.522011,0,Accident on I-64 Eastbound at Exits 183 183A VA-7536 Glenside Dr.,nan,Glenside Dr,R,Richmond,Henrico,VA,23226,US,US/Eastern,KOFP,04-09-17 10:54,75.9,nan,60,30.09,10,SSW,6.9,nan,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,16-06-20 22:15,17-06-20 3:21,34.055538,-118.451775,34.055538,-118.451775,0,Right hand shoulder blocked due to accident on I-405 Northbound at Wilshire Blvd.,nan,I-405 S,R,Los Angeles,Los Angeles,CA,90025,US,US/Pacific,KSMO,16-06-20 21:51,63,63,84,29.73,10,WSW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,07-02-20 19:08,07-02-20 20:22,44.37075,-95.91311,44.37075,-95.91311,0,At CR-30 (South) - Accident.,2177,State Highway 23,L,Lynd,Lyon,MN,56157-1165,US,US/Central,KMML,07-02-20 18:56,2,-12,83,28.77,10,NNW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
3,13-03-17 10:47,13-03-17 11:16,42.476501,-83.111794,nan,nan,0.01,Left hand shoulder blocked and left lane blocked due to accident on I-75 Northbound at Exit 61 I-696.,nan,I-696 E,R,Royal Oak,Oakland,MI,48067,US,US/Eastern,KVLL,13-03-17 10:55,22.6,11.9,84,30.34,1,East,10.4,nan,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,15-12-16 16:09,15-12-16 22:09,38.251735,-122.146677,38.252244,-122.144534,0.121,At Green Valley Rd - Accident.,1950,Rockville Rd,L,Fairfield,Solano,CA,94534-1415,US,US/Pacific,KAPC,15-12-16 16:01,59,nan,93,29.71,1,SSW,10.4,0.09,Heavy Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,20-04-18 9:06,20-04-18 15:06,39.03969,-76.99073,39.03969,-76.99073,0,At Lockwood Dr - Accident. Right lane blocked.,nan,New Hampshire Ave,R,Silver Spring,Montgomery,MD,20904,US,US/Eastern,KCGS,20-04-18 8:57,41.9,36.3,43,30.29,10,WNW,9.2,nan,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Day,Day,Day,Day
2,17-02-20 10:34,17-02-20 11:18,32.489288,-93.786552,32.489288,-93.786552,0,Accident on Stonewall St at Alabama Ave.,2317,Alabama Ave,L,Shreveport,Caddo,LA,71109-2705,US,US/Central,KSHV,17-02-20 10:17,63,63,84,29.74,10,SSE,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,30-06-19 3:32,30-06-19 4:34,42.138657,-83.241493,42.138657,-83.241493,0,Two lanes blocked due to accident on I-75 Northbound at Exits 32A-B 32B-A West Rd.,nan,West Rd,R,Trenton,Wayne,MI,48183,US,US/Eastern,KONZ,30-06-19 3:35,71,71,87,29.37,10,NNW,5,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,06-11-20 22:28,07-11-20 2:14,37.063719,-122.003098,37.060889,-122.004848,0.218,Incident on CA-17 SB near GRANITE CRK Right shoulder closed.,nan,Highway 17,R,Scotts Valley,Santa Cruz,CA,95066,US,US/Pacific,KWVI,06-11-20 22:53,49,49,83,29.52,10,N,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,40:39.0,16:40.0,32.673322,-96.801484,32.670357,-96.797804,0.296,Incident on HARMONY LN near SINGING HILLS DR Drive with caution.,6042,Singing Hills Dr,L,Dallas,Dallas,TX,75241-2627,US,US/Central,KRBD,25-12-20 16:53,58,58,27,29.45,10,S,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,08-06-20 11:44,08-06-20 11:59,42.536,-71.49566,42.536,-71.49566,0,At RT-2A/RT-110/King St/Exit 30 - Accident.,nan,I-495 N,R,Littleton,Middlesex,MA,1460,US,US/Eastern,KBED,08-06-20 11:51,75,75,32,29.8,10,WNW,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,14-11-18 18:35,14-11-18 19:05,33.960133,-118.280518,33.960133,-118.280518,0,Right hand shoulder blocked due to accident on I-110 Southbound at Exit 16 Manchester Ave.,nan,W Manchester Ave,R,Los Angeles,Los Angeles,CA,90003,US,US/Pacific,KHHR,14-11-18 18:53,68,nan,40,30.14,10,WNW,3.5,nan,Clear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3,03-12-18 6:35,03-12-18 7:05,38.829933,-77.11351,38.829933,-77.11351,0,Lane blocked due to accident on I-395 Northbound after Exit 4 Seminary Rd.,nan,Seminary Rd,R,Alexandria,Alexandria,VA,22311,US,US/Eastern,KDCA,03-12-18 6:52,55,nan,64,29.71,10,WNW,9.2,nan,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
2,23-11-20 8:06,24-11-20 11:01,28.330461,-80.762287,28.33058,-80.764661,0.145,Incident on BARTON BLVD near DAISY LN Drive with caution.,1949,Barton Blvd,L,Rockledge,Brevard,FL,32955,US,US/Eastern,KCOF,23-11-20 7:56,69,69,83,30.04,10,NW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,24-09-20 20:55,24-09-20 23:07,40.64494,-74.721225,40.65109,-74.750455,1.59,Crash on I-78 westbound East of Exit 24 - CR 523/Oldwick Rd (Readington Twp) right shoulder closed,nan,I-78 W,R,Bedminster,Somerset,NJ,7921,US,US/Eastern,KSMQ,24-09-20 20:53,60,60,90,29.9,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,19-02-17 11:59,19-02-17 17:59,40.69197,-111.95187,40.70162,-111.95268,0.668,At UT-171/3500/Exit 18 - Accident.,nan,I-215 N,R,West Valley City,Salt Lake,UT,84119,US,US/Mountain,KU42,19-02-17 11:55,47.8,nan,100,29.71,2,Calm,nan,0.07,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,22-10-18 13:52,22-10-18 14:21,32.85842,-96.65275,32.85377,-96.64562,0.524,At Centerville/Ferguson Rd/Exit 11 - Accident.,nan,I-635 S,R,Dallas,Dallas,TX,75228,US,US/Central,KDAL,22-10-18 13:53,64,nan,54,30.19,10,Variable,4.6,nan,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,11-12-20 21:18,11-12-20 22:54,45.229225,-93.552618,45.209558,-93.552672,1.359,Incident on MN-101 SB near CR-36 Drive with caution.,nan,MN-101 S,R,Saint Michael,Wright,MN,55376,US,US/Central,KCFE,11-12-20 21:15,28,nan,83,29.1,10,nan,nan,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
4,09-04-19 8:43,09-04-19 9:12,35.77999,-80.97655,35.79451,-80.93302,2.638,Closed between Stamey Farm Rd/Exit 146 and US-64/NC-90/Exit 148 - Road closed due to accident.,nan,I-40 E,R,Statesville,Iredell,NC,28625,US,US/Eastern,KSVH,09-04-19 8:40,63,63,99,28.78,1,SW,5,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,13-03-20 15:56,13-03-20 16:49,40.440638,-122.287969,40.440638,-122.287969,0,At Deschutes Rd/Exit 667 - Accident.,nan,I-5 S,R,Anderson,Shasta,CA,96007,US,US/Pacific,KRDD,13-03-20 15:53,71,71,36,29.03,10,S,23,0,Fair / Windy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,09-07-19 6:29,09-07-19 7:12,40.438686,-79.747818,40.438686,-79.747818,0,One lane blocked due to accident on US-22 William Penn Hwy Westbound before Exit 57 / I-76.,4507,William Penn Hwy,L,Monroeville,Allegheny,PA,15146-2813,US,US/Eastern,KAGC,09-07-19 6:53,65,65,97,28.75,10,ESE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,09-08-16 8:16,09-08-16 8:46,38.057617,-121.338463,38.057617,-121.338463,0,Accident on Eight Mile Rd Westbound at Rivermont Dr.,nan,Rivermont Dr,R,Stockton,San Joaquin,CA,95209,US,US/Pacific,KSCK,09-08-16 7:55,64.9,nan,65,29.81,10,WNW,5.8,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
3,02-11-16 8:55,02-11-16 9:24,26.08234,-80.172348,nan,nan,0.01,Accident on I-95 Southbound at Exits 23 24 25 I-595.,nan,I-595 E,R,Fort Lauderdale,Broward,FL,33312,US,US/Eastern,KFLL,02-11-16 8:53,81,nan,65,30.12,10,ENE,16.1,nan,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,47:00.0,22:06.0,29.72707,-82.253791,29.725442,-82.256014,0.174,Incident on FL-24 near NE 61ST CT Expect delays.,8004,NE Waldo Rd,L,Gainesville,Alachua,FL,32609-1315,US,US/Eastern,KGNV,14-12-20 13:53,77,77,62,29.74,10,WSW,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,11-12-20 3:16,11-12-20 6:22,40.621755,-77.56082,40.623008,-77.56155,0.095,Crash on MARKET ST / VALLEY ST / CHURCH HILL RD / MILROY RD / ELECTRIC AV / GARDENVIEW RD / S LOGAN BLVD / POTLICKER FLATS RD / MAIN ST / MANNS NARROWS RD / TEA CREEK RD both directions at DERRY PARK DR. There is a lane restriction.,199,Kish Pike,L,Lewistown,Mifflin,PA,17044-1368,US,US/Eastern,KUNV,11-12-20 3:15,29,29,92,28.74,7,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,28-12-20 18:22,28-12-20 21:26,33.854197,-117.800153,33.854204,-117.790721,0.541,Stationary traffic on Riverside Fwy E - CA-91 E from Lakeview Ave (CA-91) to CA-90/Imperial Hwy (CA-91) due to accident.,nan,CA-91 E,R,Anaheim,Orange,CA,92807,US,US/Pacific,KFUL,28-12-20 18:15,49,45,80,29.8,10,ENE,8,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,17-07-20 4:25,17-07-20 5:47,34.367889,-113.181892,34.367889,-113.181892,0,Accident on US-93 Joshua Tree Forest Pky Of Arizona Northbound near Santa Maria Rd.,nan,Santa Maria River Rd,R,Congress,Yavapai,AZ,85332,US,US/Mountain,KPRC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
2,27-11-18 6:44,27-11-18 7:14,38.615995,-77.298636,38.621837,-77.295777,0.432,At VA-784/EB Exit 156 - Accident. Right lane blocked.,nan,I-95 N,R,Woodbridge,Prince William,VA,22193,US,US/Eastern,KDAA,27-11-18 6:56,38.3,33.9,53,29.7,10,West,5.8,nan,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
2,17-08-18 15:06,17-08-18 15:50,25.477402,-80.439507,nan,nan,0,Right lane blocked due to accident on FL-821 Southbound before Exit 2 8th St.,nan,Florida's Tpke N,R,Homestead,Miami-Dade,FL,33033,US,US/Eastern,KHST,17-08-18 14:56,87.4,nan,71,30.14,10,East,11.5,0.02,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,09-08-17 14:05,09-08-17 20:05,43.16887,-71.53339,43.16629,-71.5251,0.454,Ramp to I-93 Southbound - Accident. 1 lane closed.,nan,I-89 S,R,Bow,Merrimack,NH,3304,US,US/Eastern,KCON,09-08-17 13:51,82.9,nan,41,30.12,10,WSW,8.1,nan,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,20-09-17 20:30,21-09-17 2:30,40.81573,-73.93097,40.81067,-73.93103,0.35,At 138th St/Grand Concourse/Exit 3 - Accident.,nan,Major Deegan Expy N,R,Bronx,Bronx,NY,10451,US,US/Eastern,KLGA,20-09-17 20:51,77,nan,64,29.91,10,North,10.4,nan,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3,08-01-18 17:56,08-01-18 18:55,34.939262,-82.075394,34.939262,-82.075394,0,Left lane blocked due to accident on I-85 Southbound after Exit 66 US-29 Greenville Hwy.,nan,Greenville Hwy,R,Wellford,Spartanburg,SC,29385,US,US/Eastern,KGSP,08-01-18 17:53,37,32.4,89,30.27,7,SSE,5.8,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
2,13-12-20 8:49,13-12-20 10:48,38.397269,-81.855454,38.397185,-81.856187,0.04,Incident on MACCORKLE AVE near WINFIELD RD Drive with caution.,nan,Maccorkle Ave SW,R,Saint Albans,Kanawha,WV,25177,US,US/Eastern,KCRW,13-12-20 8:54,43,39,80,29.1,10,SW,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,21-10-20 16:31,21-10-20 17:30,33.9739,-81.156441,33.9739,-81.156441,0,Accident on US-1 Augusta Rd at Oak Dr. No recent updates.,100,Saint Davids Church Rd,L,West Columbia,Lexington,SC,29170-2313,US,US/Eastern,KCAE,21-10-20 16:56,81,81,50,29.91,10,E,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
3,16-08-17 15:57,16-08-17 16:26,37.54068,-121.924683,37.54068,-121.924683,0,Slow lane blocked due to accident on I-680 Northbound at Exit 16 CA-238 Mission Blvd.,nan,I-680 S,R,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,16-08-17 15:56,73.9,nan,59,29.94,10,NNW,15,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
3,21-06-17 23:02,21-06-17 23:47,34.031776,-118.429665,34.031776,-118.429665,0,Lane blocked due to accident on I-10 Westbound at Exits 3A 3B I-405.,nan,I-10 W,R,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,21-06-17 22:51,64,nan,90,29.75,10,WSW,3.5,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,24-10-20 7:33,24-10-20 11:40,43.146317,-77.593294,43.14403,-77.594584,0.171,Incident on EDMONDS ST near MONROE AVE Expect delays.,1,Edmonds St,R,Rochester,Monroe,NY,14607-3702,US,US/Eastern,KROC,24-10-20 7:37,45,39,86,29.46,10,NW,12,0,Partly Cloudy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
2,13-09-17 19:21,13-09-17 19:51,37.518368,-77.377838,37.518368,-77.377838,0,Accident on US-60 Williamsburg Rd at Brittles Ln.,2800,Williamsburg Rd,L,Henrico,Henrico,VA,23231-2124,US,US/Eastern,KRIC,13-09-17 18:54,79,nan,60,29.88,10,SSW,6.9,nan,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
1,24-04-20 13:04,24-04-20 13:39,38.38549,-122.71611,38.38549,-122.71611,0,At Todd Rd/Exit 485 - Accident. Hard shoulder blocked.,nan,US-101 N,R,Santa Rosa,Sonoma,CA,95407,US,US/Pacific,KSTS,24-04-20 12:53,86,86,26,29.93,10,N,9,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,22-12-19 15:50,22-12-19 17:33,34.003529,-81.110214,nan,nan,2.549999952,Accident on I-26 Westbound from Exits 111A 111B US-1 Augusta Rd to Exit 110 US-378 Sunset Blvd.,nan,Sunset Blvd,R,West Columbia,Lexington,SC,29169,US,US/Eastern,KCAE,22-12-19 15:56,44,40,76,29.99,5,ENE,7,0.01,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,27-05-20 15:05,27-05-20 16:27,34.24526,-117.43536,34.26117,-117.4496,1.367,At Cleghorn Rd - Accident.,nan,Barstow Fwy N,R,San Bernardino,San Bernardino,CA,92407,US,US/Pacific,KSBD,27-05-20 14:50,99,99,16,28.63,6,WSW,8,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,21-04-16 19:55,21-04-16 20:40,38.003872,-122.042107,nan,nan,0.01,Slow traffic due to accident on CA-4 Eastbound near Exits 15A 15B CA-242.,nan,CA-4 W,R,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,21-04-16 19:53,63,nan,65,29.82,10,SW,6.9,nan,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
2,29-08-20 21:36,29-08-20 22:23,36.578003,-121.729813,36.578003,-121.729813,0,Lane blocked due to accident on CA-68 Monterey Salinas Hwy Eastbound at Quail Ridge Ln.,739,Monterey Salinas Hwy,L,Salinas,Monterey,CA,93908-8968,US,US/Pacific,KSNS,29-08-20 21:53,58,58,90,29.82,9,N,7,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,25-11-20 20:09,25-11-20 21:24,41.539725,-94.018195,41.520705,-94.072365,3.095,Incident on I-80 WB near US-6 Road closed. Take alternate route.,nan,I-80 W,R,De Soto,Dallas,IA,50069,US,US/Central,KDSM,25-11-20 19:54,38,33,97,28.91,6,W,6,0,Light Drizzle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,15-09-20 13:39,16-09-20 4:22,28.488834,-81.429064,28.490872,-81.429721,0.146,Slow traffic from FL-423/S John Young Pkwy (Conroy Rd) to I-4 (Conroy Rd) due to accident.,4163,Conroy Rd,L,Orlando,Orange,FL,32839-2407,US,US/Eastern,KORL,15-09-20 13:53,90,90,57,29.9,10,E,10,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,10-12-20 9:07,10-12-20 10:24,33.912898,-118.144701,33.912951,-118.129727,0.859,Incident on I-105 EB near LAKEWOOD BLVD Drive with caution.,nan,Barlin Ave,R,Downey,Los Angeles,CA,90242,US,US/Pacific,KLGB,10-12-20 8:53,56,56,57,29.98,10,E,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,04-12-18 9:53,04-12-18 10:22,41.038681,-73.95137,41.038681,-73.95137,0,Left lane blocked due to accident on Palisades Interstate Pkwy Southbound at Exits 6E 6W Orangeburg Rd.,nan,Palisades Interstate Pkwy N,R,Orangeburg,Rockland,NY,10962,US,US/Eastern,KHPN,04-12-18 9:56,36,26.7,50,29.94,10,NW,15,nan,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,13-12-19 18:15,13-12-19 19:06,34.06653,-117.50997,34.06653,-117.50997,0,At Etiwanda Ave/Valley Blvd/Exit 59 - Accident.,nan,I-10 W,R,Fontana,San Bernardino,CA,92335,US,US/Pacific,KONT,13-12-19 17:53,62,62,70,29.01,6,W,6,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3,11-02-20 7:21,11-02-20 8:37,42.624393,-71.176514,42.624393,-71.176514,0,Shoulder blocked due to accident on I-93 Southbound near Dascomb Rd.,nan,I-93 N,R,Andover,Essex,MA,1810,US,US/Eastern,KLWM,11-02-20 6:54,32,32,100,29.93,1,NNE,3,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,24-05-20 13:31,24-05-20 14:21,41.69441,-87.62077,41.69441,-87.62077,0,At E 111th St - Accident.,10999,S Michigan Ave,L,Chicago,Cook,IL,60628-3528,US,US/Central,KMDW,24-05-20 13:53,87,87,48,29.26,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,16-01-18 15:16,16-01-18 21:16,34.155036,-118.605815,34.155036,-118.605815,0,At Ybarra Rd - Accident.,4823,Topanga Canyon Blvd,L,Woodland Hills,Los Angeles,CA,91364-4225,US,US/Pacific,KVNY,16-01-18 14:51,73,nan,29,30.07,10,Calm,nan,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
